Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
67	25.49268	0.0	25.49268	25.49268	25.567623	0.0	25.567623	25.567623	1358252.9	6398663.0	5040410.5	0.0	1491.0	0.0	0.003469949	1.4305114e-07	0.016389133	-0.060844034	-0.0061112195	51.745052	3.8146973e-06	51.74505	51.74505	0.0035672337
68	25.636824	0.0	25.636824	25.636824	25.709517	0.0	25.709517	25.709517	1365932.9	6398663.0	5032730.5	0.0	1494.0	0.0	0.003468389	-5.531311e-07	0.0064262007	-0.046566363	-0.003375315	51.668217	0.0	51.668217	51.668217	0.0035642874
69	25.898085	0.0	25.898085	25.898085	25.886543	0.0	25.886543	25.886543	1379852.9	6398663.0	5018810.5	0.0	1511.0	0.0	0.0035308448	-8.5830686e-07	0.0073434818	-0.0043694116	-0.0037662704	51.611595	3.8146973e-06	51.6116	51.6116	0.003625625
70	26.000338	0.0	26.000338	26.000338	26.142399	0.0	26.142399	26.142399	1385300.9	6398663.0	5013362.5	0.0	1518.0	0.0	0.0035402165	-1.14440915e-07	0.012007351	-0.072479896	-0.0071771205	51.67251	3.8146973e-06	51.672504	51.672504	0.0036349085
71	26.16385	0.0	26.16385	26.16385	26.461767	0.0	26.461767	26.461767	1394012.9	6398663.0	5004650.5	0.0	1519.0	0.0	0.00353425	-9.536743e-07	0.028519547	-0.06256473	-0.016595177	51.756683	7.6293945e-06	51.75669	51.75669	0.0036231338
72	26.339077	0.0	26.339077	26.339077	26.849155	0.0	26.849155	26.849155	1403348.9	6398663.0	4995314.5	0.0	1516.0	0.0	0.0035141688	-2.374649e-06	0.050913256	-0.050456688	-0.030409582	51.885605	3.8146973e-06	51.88561	51.88561	0.0035994244
73	26.660097	0.0	26.660097	26.660097	27.650957	0.0	27.650957	27.650957	1420452.9	6398663.0	4978210.5	0.0	1518.0	0.0	0.003502754	5.626678e-07	0.13642259	-0.045856435	-0.10271402	52.062553	3.8146973e-06	52.062557	52.062557	0.003585627
74	26.67256	0.0	26.67256	26.67256	27.879335	0.0	27.879335	27.879335	1421116.9	6398663.0	4977546.5	0.0	1512.0	0.0	0.0034346164	6.961822e-07	0.08954359	-0.028173914	-0.05894734	52.38693	3.8146973e-06	52.386925	52.386925	0.0035146289
75	26.60184	0.0	26.60184	26.60184	28.054562	0.0	28.054562	28.054562	1417348.9	6398663.0	4981314.5	0.0	1509.0	0.0	0.0034122453	8.535385e-07	0.054766946	-0.03522117	-0.034826815	52.634575	3.8146973e-06	52.63458	52.63458	0.003488557
76	26.586073	0.0	26.586073	26.586073	28.496452	0.0	28.496452	28.496452	1416508.9	6398663.0	4982154.5	0.0	1502.0	0.0	0.0033454997	5.531311e-07	0.030481182	-0.04405396	-0.021648532	52.824028	3.8146973e-06	52.82403	52.82403	0.0034301311
77	26.639227	0.0	26.639227	26.639227	28.946903	0.0	28.946903	28.946903	1419340.2	6398663.0	4979323.0	0.0	1493.0	0.0	0.0032865242	3.814697e-07	0.027635565	-0.00858799	-0.014970694	52.97512	3.8146973e-06	52.975124	52.975124	0.0033707034
78	26.782207	0.0	26.782207	26.782207	29.168638	0.0	29.168638	29.168638	1426958.9	6398663.0	4971704.5	0.0	1499.0	0.0	0.0033004764	3.6239624e-07	0.040710147	-0.03503832	-0.026959445	53.10036	0.0	53.10036	53.10036	0.0033831534
79	26.909534	0.0	26.909534	26.909534	29.875845	0.0	29.875845	29.875845	1433742.9	6398663.0	4964920.5	0.0	1503.0	0.0	0.0033471568	-1.5258788e-06	0.049706187	-0.04155381	-0.03613606	53.267513	3.8146973e-06	53.26751	53.26751	0.003426214
80	27.130856	0.0	27.130856	27.130856	30.474493	0.0	30.474493	30.474493	1445534.9	6398663.0	4953128.5	0.0	1505.0	0.0	0.003349374	-3.0517577e-07	0.08855514	-0.056207158	-0.062538855	53.462223	0.0	53.462223	53.462223	0.003428431
81	27.54557	0.0	27.54557	27.54557	31.137106	0.0	31.137106	31.137106	1467630.9	6398663.0	4931032.5	0.0	1504.0	0.0	0.003342403	-1.630783e-06	0.24420375	-0.019458074	-0.18954994	53.71686	3.8146973e-06	53.716866	53.716866	0.0034242729
82	27.782507	0.0	27.782507	27.782507	31.432152	0.0	31.432152	31.432152	1480254.9	6398663.0	4918408.5	0.0	1505.0	0.0	0.003340683	-1.3160706e-06	0.28909314	0.003964367	-0.24177822	54.16071	0.0	54.16071	54.16071	0.0034261725
83	27.675076	0.0	27.675076	27.675076	30.82134	0.0	30.82134	30.82134	1474531.2	6398663.0	4924132.0	0.0	1501.0	0.0	0.0033280961	-1.0204315e-06	0.12152061	-0.010007076	-0.09815313	54.658966	0.0	54.658966	54.658966	0.0034135715
84	27.648798	0.0	27.648798	27.648798	30.567286	0.0	30.567286	30.567286	1473131.2	6398663.0	4925532.0	0.0	1504.0	0.0	0.003336729	-9.5367426e-08	0.07379654	-0.018022003	-0.05705376	54.97721	3.8146973e-06	54.977207	54.977207	0.0034150025
85	27.816668	0.0	27.816668	27.816668	30.799269	0.0	30.799269	30.799269	1482075.2	6398663.0	4916588.0	0.0	1507.0	0.0	0.0033492707	4.3869017e-07	0.08101384	-0.011124134	-0.06562457	55.21837	0.0	55.21837	55.21837	0.003427622
