Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
69	29.187428	0.0	29.187428	29.187428	0.0	0.0	0.0	0.0	1528208.2	6398663.0	4870455.0	0.0	1770.0	0.0	46.93696	4.172325e-07	0.04166	-0.02569196	-0.037742965	57.521603	7.854942e-06	57.52161	57.521587	48.004887
70	29.651842	0.0	29.651842	29.651842	0.0	0.0	0.0	0.0	1552952.2	6398663.0	4845711.0	0.0	1770.0	0.0	48.15688	1.66893e-08	0.15281312	-0.00934227	-0.12936148	57.719296	7.854942e-06	57.719303	57.71928	49.224808
71	29.865213	0.0	29.865213	29.865213	0.0	0.0	0.0	0.0	1563896.2	6398663.0	4834767.0	0.0	1770.0	0.0	47.632294	2.3841858e-07	0.1425191	-0.021653987	-0.11563212	58.086056	1.1277577e-05	58.086067	58.086044	48.700222
72	29.929253	0.0	29.929253	29.929253	0.0	0.0	0.0	0.0	1567360.2	6398663.0	4831303.0	0.0	1770.0	0.0	47.16787	-3.8146972e-08	0.11446418	-0.02687626	-0.09593789	58.43328	1.6021728e-05	58.4333	58.433273	48.235798
73	29.903727	0.0	29.903727	29.903727	0.0	0.0	0.0	0.0	1566000.2	6398663.0	4832663.0	0.0	1770.0	0.0	46.08297	-2.551079e-07	0.05797062	-0.019683897	-0.046894833	58.749805	1.6039883e-05	58.74979	58.749767	47.150898
74	29.978651	0.0	29.978651	29.978651	0.0	0.0	0.0	0.0	1569992.2	6398663.0	4828671.0	0.0	1770.0	0.0	45.88743	2.479553e-07	0.055440567	0.00019607306	-0.04754904	58.971073	3.8526555e-06	58.971073	58.971046	46.955357
75	30.028952	0.0	30.028952	30.028952	0.0	0.0	0.0	0.0	1572672.2	6398663.0	4825991.0	0.0	1770.0	0.0	45.53175	6.508827e-07	0.043765735	-0.0076335026	-0.037112392	59.19372	8.978731e-06	59.193714	59.193687	46.599678
76	29.938711	0.0	29.938711	29.938711	0.0	0.0	0.0	0.0	1567744.2	6398663.0	4830919.0	0.0	1770.0	0.0	45.09211	-9.894371e-08	0.009951138	-0.031907063	-0.008207667	59.390137	3.236878e-06	59.390137	59.390114	46.160038
77	30.035067	0.0	30.035067	30.035067	0.0	0.0	0.0	0.0	1572784.2	6398663.0	4825879.0	0.0	1770.0	0.0	45.229427	-1.1920929e-08	0.014891985	-0.01610799	-0.012516531	59.482365	3.3690494e-06	59.482365	59.48234	46.297356
78	30.163445	0.0	30.163445	30.163445	0.0	0.0	0.0	0.0	1579624.2	6398663.0	4819039.0	0.0	1770.0	0.0	45.621918	4.2915346e-08	0.024796965	-0.027407806	-0.019722948	59.595898	1.5485979e-05	59.595917	59.59589	46.689846
79	30.302784	0.0	30.302784	30.302784	0.0	0.0	0.0	0.0	1587048.2	6398663.0	4811615.0	0.0	1770.0	0.0	45.828865	-1.5735627e-07	0.039634723	-0.0126219345	-0.033095196	59.73805	8.946258e-06	59.73804	59.738018	46.896793
80	30.340431	0.0	30.340431	30.340431	0.0	0.0	0.0	0.0	1588960.2	6398663.0	4809703.0	0.0	1770.0	0.0	46.3217	-1.9073486e-08	0.02886063	-0.015127497	-0.024684228	59.921562	1.1444092e-05	59.921574	59.92155	47.38963
81	30.346437	0.0	30.346437	30.346437	0.0	0.0	0.0	0.0	1589280.2	6398663.0	4809383.0	0.0	1770.0	0.0	46.42397	-4.7683717e-08	0.017634472	-0.011398123	-0.015205146	60.07957	1.2325664e-05	60.07956	60.079536	47.491898
82	30.482023	0.0	30.482023	30.482023	0.0	0.0	0.0	0.0	1596504.2	6398663.0	4802159.0	0.0	1770.0	0.0	46.569065	1.9073486e-08	0.030292513	-0.025059154	-0.025142528	60.203125	4.9444125e-06	60.20313	60.203102	47.636993
83	30.566557	0.0	30.566557	30.566557	0.0	0.0	0.0	0.0	1601008.2	6398663.0	4797655.0	0.0	1770.0	0.0	45.692093	-4.172325e-07	0.035264842	-0.010069985	-0.029007334	60.361435	4.6407795e-06	60.36144	60.361416	46.76002
84	30.512953	0.0	30.512953	30.512953	0.0	0.0	0.0	0.0	1598152.2	6398663.0	4800511.0	0.0	1770.0	0.0	46.71446	3.4570695e-07	0.0139238015	-0.027388003	-0.011929883	60.53092	4.072982e-06	60.53092	60.53089	47.782387
85	30.603193	0.0	30.603193	30.603193	0.0	0.0	0.0	0.0	1602960.2	6398663.0	4795703.0	0.0	1770.0	0.0	46.233498	-2.0503998e-07	0.020095304	-0.0017102028	-0.016877135	60.639267	2.6973983e-06	60.639267	60.639248	47.301426
86	30.685183	0.0	30.685183	30.685183	0.0	0.0	0.0	0.0	1607152.2	6398663.0	4791511.0	0.0	1770.0	0.0	45.942654	-1.6927719e-07	0.017179992	-0.018972851	-0.013376908	60.767757	1.8889494e-05	60.767776	60.767754	47.010582
87	30.787415	0.0	30.787415	30.787415	0.0	0.0	0.0	0.0	1612352.2	6398663.0	4786311.0	0.0	1770.0	0.0	46.089775	-9.775162e-08	0.02055213	-0.023263086	-0.0165019	60.881912	7.910325e-06	60.88192	60.881893	47.157703
88	30.80438	0.0	30.80438	30.80438	0.0	0.0	0.0	0.0	1613256.2	6398663.0	4785407.0	0.0	1770.0	0.0	46.791153	-2.2649765e-07	0.014926582	-0.0045783785	-0.01202031	61.00844	7.854942e-06	61.008446	61.008423	47.859077
89	30.78366	0.0	30.78366	30.78366	0.0	0.0	0.0	0.0	1612152.2	6398663.0	4786511.0	0.0	1770.0	0.0	46.861298	5.4717066e-07	0.0064432276	-0.023150671	-0.004774668	61.11631	2.854658e-06	61.116314	61.11629	47.929226
90	30.818344	0.0	30.818344	30.818344	0.0	0.0	0.0	0.0	1614000.2	6398663.0	4784663.0	0.0	1770.0	0.0	47.675625	-5.030632e-07	0.007064968	-0.016954107	-0.005613053	61.18425	4.3827536e-06	61.18425	61.18422	48.743553
91	30.8206	0.0	30.8206	30.8206	0.0	0.0	0.0	0.0	1614112.2	6398663.0	4784551.0	0.0	1770.0	0.0	47.83513	4.2200088e-07	0.0052763796	-0.013761479	-0.0043144287	61.25789	1.125174e-05	61.2579	61.257877	48.903057
92	30.856182	0.0	30.856182	30.856182	0.0	0.0	0.0	0.0	1616016.2	6398663.0	4782647.0	0.0	1770.0	0.0	47.99373	-2.3841857e-09	0.0060485885	-0.008748553	-0.004952375	61.32252	5.340576e-06	61.322517	61.322495	49.061657
93	30.898005	0.0	30.898005	30.898005	0.0	0.0	0.0	0.0	1618184.2	6398663.0	4780479.0	0.0	1770.0	0.0	48.856262	-3.4332277e-07	0.005843115	-0.006914022	-0.0048462157	61.391857	6.3603716e-06	61.391853	61.391823	49.92419
94	30.933443	0.0	30.933443	30.933443	0.0	0.0	0.0	0.0	1620056.2	6398663.0	4778607.0	0.0	1770.0	0.0	49.469555	-6.437302e-07	0.0054202676	-0.034676027	-0.004063724	61.460567	7.667447e-06	61.460575	61.460556	50.537483
95	30.98843	0.0	30.98843	30.98843	0.0	0.0	0.0	0.0	1622936.2	6398663.0	4775727.0	0.0	1770.0	0.0	51.41104	2.491474e-07	0.006601451	-0.024693226	-0.00507665	61.523666	7.7429895e-06	61.523674	61.52365	52.47897
96	31.04894	0.0	31.04894	31.04894	0.0	0.0	0.0	0.0	1626160.2	6398663.0	4772503.0	0.0	1770.0	0.0	52.713764	2.884865e-07	0.011014023	-0.007388687	-0.009714037	61.594406	4.6407795e-06	61.59441	61.594387	53.992107
97	31.114256	0.0	31.114256	31.114256	0.0	0.0	0.0	0.0	1629640.2	6398663.0	4769023.0	0.0	1770.0	0.0	53.625183	5.745888e-07	0.013474765	-0.0042376923	-0.011600524	61.692554	4.6407795e-06	61.69256	61.692535	54.903526
