Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
70	33.138252	0.0	33.138252	33.138252	0.0	0.0	0.0	0.0	1740781.4	6398663.0	4657882.0	0.0	1774.0	0.0	10.375187	-1.3494491e-06	0.07224477	-0.009517913	-0.062293332	65.39176	0.0	65.39176	65.39176	10.635527
71	33.211395	0.0	33.211395	33.211395	0.0	0.0	0.0	0.0	1744629.4	6398663.0	4654034.0	0.0	1774.0	0.0	10.467402	7.8201293e-07	0.060850628	-0.033826128	-0.053177886	65.63966	7.6293945e-06	65.63967	65.63967	10.727741
72	33.242176	0.0	33.242176	33.242176	0.0	0.0	0.0	0.0	1746269.4	6398663.0	4652394.0	0.0	1774.0	0.0	10.652489	8.153915e-07	0.04846074	-0.036220983	-0.04216744	65.87126	7.6293945e-06	65.87127	65.87127	10.936241
73	33.236	0.0	33.236	33.236	0.0	0.0	0.0	0.0	1745925.4	6398663.0	4652738.0	0.0	1774.0	0.0	10.732657	9.4175334e-08	0.024882106	-0.05829938	-0.021526465	66.07654	7.6293945e-06	66.07653	66.07653	11.01314
74	33.427597	0.0	33.427597	33.427597	0.0	0.0	0.0	0.0	1756045.4	6398663.0	4642618.0	0.0	1774.0	0.0	10.859435	1.7166137e-07	0.051176395	-0.05681936	-0.045062084	66.22395	0.0	66.22395	66.22395	11.139918
75	33.402946	0.0	33.402946	33.402946	0.0	0.0	0.0	0.0	1754077.4	6398663.0	4644586.0	0.0	1774.0	0.0	10.951085	5.483627e-07	0.019030685	-0.039873287	-0.016847258	66.44025	7.6293945e-06	66.44024	66.44024	11.234658
76	33.34703	0.0	33.34703	33.34703	0.0	0.0	0.0	0.0	1751069.4	6398663.0	4647594.0	0.0	1774.0	0.0	10.939033	1.1968613e-06	0.0049541793	-0.045496162	-0.003728714	66.57112	0.0	66.57112	66.57112	11.210994
77	33.3368	0.0	33.3368	33.3368	0.0	0.0	0.0	0.0	1750653.4	6398663.0	4648010.0	0.0	1774.0	0.0	10.882674	-1.8262863e-06	0.0025219598	-0.01790341	-0.001599255	66.63313	7.6293945e-06	66.633125	66.633125	11.154635
78	33.384098	0.0	33.384098	33.384098	0.0	0.0	0.0	0.0	1753173.4	6398663.0	4645490.0	0.0	1774.0	0.0	10.961082	8.678436e-07	0.0025279897	0.010981543	-0.0020176764	66.67626	7.6293945e-06	66.676254	66.676254	11.246276
79	33.443707	0.0	33.443707	33.443707	0.0	0.0	0.0	0.0	1756349.4	6398663.0	4642314.0	0.0	1774.0	0.0	11.039616	-6.6936013e-07	0.0051817605	0.017290616	-0.003441931	66.721	1.5258789e-05	66.720985	66.720985	11.324809
